,Unnamed: 0.1,Unnamed: 0,ticker,time,text_file_name,past_0,past_1,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,future_30,future_29,future_28,future_27,future_26,future_25,future_24,future_23,future_22,future_21,future_20,future_19,future_18,future_17,future_16,future_15,future_14,future_13,future_12,future_11,future_10,future_9,future_8,future_7,future_6,future_5,future_4,future_3,future_2,future_1,cate
386,386,378.0,MKSI,2016-04-26,20160426_MKSI,-4.5472953119321255,-4.533697907614497,-4.532949439465292,-4.518248743695389,-4.548463071936718,-4.5962736889427225,-4.578664701370151,-4.563722096012768,-4.541531615171359,-4.525927926503139,-4.660645708067873,-4.650976987178245,-4.630284540275262,-4.610540876120464,-4.634662816621593,-4.604961243220224,-4.610172420936114,-4.574561247412618,-4.535606823841101,-4.5044006292654375,-4.458200416006798,-4.898124812516958,-4.8455777251910135,-4.779483237163113,-4.722871524826503,-4.752807341810523,-4.6725105633131445,-4.534314963350807,-5.5966296365680686,-5.336768344328042,-4.0826798372621536,-4.065986664841893,-4.051483434101663,-4.033989231456126,-4.017593481677224,-4.000465394449722,-3.9807599979257846,-3.961108093840859,-3.939545540931231,-3.938262862526117,-3.922491274756968,-3.896844627640197,-3.968276180745686,-3.941251316515984,-4.05352529259128,-4.036567684497945,-4.021491228824628,-4.077432544342105,-4.037596927360718,-4.005722731703279,-3.9580841956560913,-3.95891676765952,-3.919116803848323,-3.854218869255333,-3.7772168623036926,-3.697674211742868,-3.638433577785303,-3.497188178756501,-3.334929895719968,-3.046749512458776,train
387,387,379.0,NBR,2016-04-26,20160426_NBR,-3.293946686206741,-3.4165251239561893,-3.4329263165153225,-3.4366611228060706,-3.417806992002466,-3.398262674654592,-3.401689595274091,-3.388409004440481,-3.379127085602589,-3.3634267387131147,-3.342943451048619,-3.3595708117533705,-3.34077844472795,-3.372806942042071,-3.371238101693812,-3.4196990548354904,-3.385756834933934,-3.3626267753595127,-3.3573577231660856,-3.317416841638152,-3.278680931620109,-3.252098028562639,-3.193559384672531,-3.1487312784210744,-3.2085935787961217,-3.2703675837531656,-3.2146026326481536,-3.2036462703075936,-3.90811091845293,-3.636296015638056,-3.2161452146733605,-3.1996618402197727,-3.1824619052679286,-3.19378222682236,-3.374083748463156,-3.359431083303378,-3.343936540342628,-3.351824440593022,-3.348625585210339,-3.327443316594107,-3.306840087588956,-3.3682797429407896,-3.348882250067544,-3.323874468035906,-3.3005622124746994,-3.2745040388699302,-3.336681525859221,-3.314238548169477,-3.285400483024329,-3.263766188130884,-3.216252224067098,-3.175463771973032,-3.180982124311843,-3.1967847529989832,-3.138190416464645,-3.1000554141912047,-3.3263462460784328,-3.310135228671188,-3.943468505154046,-4.31517432794677,train
388,388,380.0,NUVA,2016-04-26,20160426_NUVA,-4.338023984921193,-4.321266922620864,-4.306574785941624,-4.306698269378844,-4.288353109231665,-4.282409837986372,-4.262174277055417,-4.240978271239058,-4.219121914980531,-4.199673554680576,-4.214491316095322,-4.193110547561921,-4.16955777520116,-4.1410553042398455,-4.110743011491015,-4.111235110655652,-4.171900952315495,-4.141625157422026,-4.120854383030487,-4.079472264458936,-4.044938805075521,-4.180023965275674,-4.132519658177007,-4.069445851623521,-4.03913279994487,-3.9497890936933455,-3.873976903593596,-4.31245899905552,-4.285255890474898,-4.090492121034118,-4.3238124783064205,-4.3126245336800615,-4.34325740502674,-4.328536100491582,-4.327328585864311,-4.318958699808805,-4.32698027365876,-4.370642711975282,-4.376160866394694,-4.47453910488666,-4.478558214791596,-4.4719680844586,-4.486855175088452,-4.482769686909628,-4.457647120246849,-4.439907467730817,-4.441440837995208,-4.508043093542717,-4.470288213718822,-4.440552951635191,-4.460305272412676,-4.469654566961659,-4.441131423962385,-4.381830309674986,-4.307833442855691,-4.224507582545823,-4.129182929872576,-4.05888037162107,-3.9103348300748766,-3.5896572970596803,train
389,389,381.0,PCAR,2016-04-26,20160426_PCAR,-4.252443764061413,-4.476416190655106,-4.475198010896468,-4.464171622867623,-4.467270952727212,-4.4484563717412655,-4.428067238339899,-4.4068550260994215,-4.386664648136275,-4.363656578501433,-4.523780801901676,-4.544589320854995,-4.518363135601197,-4.4901190725705815,-4.529978639596762,-4.499641440625412,-4.571510703579355,-4.595819512125698,-4.613005378341406,-4.569915359125471,-4.541408458588244,-4.599627038778055,-4.545652487481544,-4.510888065374448,-4.659165736915071,-4.715981083210416,-4.684955367888748,-4.54315523406576,-4.755574391733472,-4.714932107222941,-4.166515506059368,-4.1620074557922,-4.160638911906023,-4.14938488757737,-4.154712792130336,-4.173857838808057,-4.1669635574800425,-4.145728176146525,-4.1251143770322125,-4.104065212711172,-4.080074546759734,-4.118127352871555,-4.135028236774214,-4.106725187634535,-4.077448979292232,-4.171799387471155,-4.188252707792215,-4.154128553744902,-4.179524751513538,-4.171271065695985,-4.124361025329852,-4.089157443343511,-4.3324275340769685,-4.28676060477563,-4.209985936606172,-4.121925326776335,-4.754152280465596,-4.916097896316275,-4.724981296655828,-4.7512054543193125,train
390,390,382.0,RHI,2016-04-26,20160426_RHI,-4.085733420939021,-4.089221819447865,-4.0756961490300485,-4.069810252190388,-4.331740749396296,-4.336740045190034,-4.330518269591647,-4.309851477030246,-4.301551053058829,-4.289216570857552,-4.316808506800282,-4.291163996191679,-4.274268143801407,-4.250870423853608,-4.372978747589187,-4.344691357468556,-4.406799303477022,-4.5925120833187245,-4.603547259056238,-4.6487203952880725,-4.631822401469507,-4.893867653868922,-4.83778972447315,-4.933900481646404,-4.990175389287129,-4.932589840300088,-4.90613259753628,-4.766214339813969,-4.853488234218071,-5.4492672590382325,-4.309839037794845,-4.297978682438594,-4.28159130593636,-4.269359961826344,-4.25830081718716,-4.388125851355301,-4.369259845151323,-4.348023433344038,-4.352139468030338,-4.336221484502604,-4.3156964396236654,-4.292333523733815,-4.653424210592118,-4.680889130679426,-4.687189398829911,-4.670210384586431,-4.636374606308917,-4.615021847297896,-4.6779571624507446,-4.6502834220507605,-4.6961934492497726,-4.706822374605284,-4.689597576351341,-4.637146125714192,-4.56011544686653,-4.475222486861461,-4.434615204299263,-4.563890145029653,-4.362831478027875,-4.684451063042804,train
391,391,383.0,RMD,2016-04-26,20160426_RMD,-4.486964556377019,-4.47272195996003,-4.460203950207085,-4.443693367720365,-4.4295132673456346,-4.412989889813352,-4.395908849401319,-4.374902978193291,-4.354640957682404,-4.356065705060276,-4.353065961362752,-4.3448579076541485,-4.318085702464656,-4.300178715341756,-4.285564058039358,-4.339691469652218,-4.33089371933688,-4.298335130976273,-4.341061230513037,-4.358233064404452,-4.339712420886189,-4.291961277166182,-4.252036426732528,-4.279833469135947,-4.203544224244897,-4.114042104755839,-4.007791063915362,-3.8734038885472217,-3.957362243612093,-5.060357806073354,-4.971167454688427,-4.955732678988155,-4.94234674670779,-4.925650622138448,-4.909915665203376,-4.892630386250967,-4.878023071630687,-4.856844388370893,-4.859505073523403,-4.8369716246884495,-4.82768174315518,-4.838116248575028,-4.854624436922597,-4.842028190683378,-4.876351968227137,-4.850511701708694,-4.853641856009594,-4.9097510092546,-4.929478127388192,-4.951740068909332,-4.908206972179797,-4.860802577750389,-4.906611462606134,-4.858283240152757,-4.782782753403143,-4.71506509617867,-4.630775480870648,-4.683847659646824,-4.505905314316905,-5.290218835201626,train
392,392,384.0,SVU,2016-04-26,20160426_SVU,-3.411151499918846,-3.420200272033888,-3.435546552288712,-3.417362731074901,-3.52167081375448,-3.634833223236448,-3.615249504221697,-3.594833988341461,-3.589600976221876,-3.63839274124092,-3.831272855211072,-3.834604713903004,-3.8826911966795175,-3.854994488242021,-3.896591675455649,-3.966601967112659,-3.957097227153804,-3.9654281835341054,-3.946115390186341,-3.925477690390188,-3.958316511464517,-3.909484476371447,-3.921635863707503,-3.863125893400938,-3.8942002728696457,-3.95450164035466,-3.942886053016621,-3.815154974287302,-4.310508037339881,-4.57382962595084,-3.4050063359987623,-3.3956314588680345,-3.379216132153669,-3.369520331555267,-3.361297759643251,-3.355138507102186,-3.339537855049215,-3.333777123814939,-3.312744084410572,-3.2947025247079376,-3.272394750738658,-3.266307234530152,-3.287453428931004,-3.2678544275868293,-3.2570297119885265,-3.2264108571935064,-3.1923325488337064,-3.186238525040894,-3.207739798826484,-3.172404541202116,-3.1347117605413395,-3.108542954579552,-3.050202036646024,-2.999368897700869,-2.9311456806843266,-2.84010446088164,-2.729812702605912,-2.775275893039081,-2.572802437443835,-3.5098983259863696,train
393,393,,TPR,2016-04-26,20160426_TPR,-4.238216729950879,-4.364277351967295,-4.348759685159284,-4.333394481954734,-4.3375725664585225,-4.32588881267639,-4.314259417295947,-4.319181146872356,-4.299547290327354,-4.331739029147638,-4.319028390584165,-4.306992487892964,-4.286312722472879,-4.486577148299435,-4.457082555214943,-4.463988072757645,-4.474481789122986,-4.473541428123713,-4.455880311806864,-4.431689054434877,-4.54998877432105,-4.546259855235306,-4.4967498029771065,-4.4378203111952015,-4.373454860478886,-4.440432628321164,-4.330354825528676,-4.337855808490855,-4.486418184340835,-4.145817550318554,-4.015819988474562,-4.006899362567032,-3.990235928645181,-3.99892469160415,-3.98405040956233,-3.99223348366506,-3.982244040656086,-3.965762728689452,-3.943835414698781,-3.925715619559569,-3.9016251932085018,-3.876561346152963,-3.869234742676102,-3.841709818514992,-3.869737785219485,-3.872091369496861,-3.846777368299944,-3.8153280519117234,-3.786290336001688,-3.7649355038262793,-3.717663983371719,-4.0761500593902,-4.01728335585966,-4.052475034901661,-3.997894602360509,-3.988553370155946,-3.8837368760553,-3.7917469085008255,-3.984966240657112,-4.105308754480108,train
394,394,385.0,ULTI,2016-04-26,20160426_ULTI,-4.2772442481234485,-4.2619483786109535,-4.244860859080669,-4.229825214828893,-4.213512304427228,-4.210225549965837,-4.2001875602863095,-4.207205205632122,-4.189497219611391,-4.168370166715109,-4.171333783901006,-4.164361839947535,-4.215631150220842,-4.206926556492421,-4.202280572745664,-4.199588349483496,-4.245002234943542,-4.23064376203524,-4.222160219873923,-4.220281199978357,-4.177836004164986,-4.36921936519687,-4.38250606610889,-4.479982197471809,-4.949996807748342,-5.196506914673473,-5.129132705202904,-4.985457500427744,-4.917764058657406,-4.627502510052093,-4.264806341965111,-4.250535348590358,-4.233849605116592,-4.215665867552883,-4.198332575703391,-4.180583029110042,-4.1769319950430415,-4.1620075578488,-4.14010687791765,-4.148949168346564,-4.128514649727415,-4.105333945823076,-4.117033096966266,-4.103326373613895,-4.132712553648607,-4.100874428416299,-4.066915598358148,-4.096278366241821,-4.110344558442796,-4.087228798680561,-4.039823355850355,-4.003242918284307,-3.9929329591335416,-3.955806598600753,-3.908773379137573,-3.821211886313477,-3.731972525065689,-3.712047834412494,-3.514277612122707,-3.210109434122511,train
395,395,386.0,WAB,2016-04-26,20160426_WAB,-4.339552746637076,-4.547848539172595,-4.593281468133871,-4.575106771245009,-4.58207105929296,-4.563084809655995,-4.551967931145232,-4.546008861325492,-4.529613160636019,-4.526628786598726,-4.595500020963768,-4.586204419658343,-4.560864563684335,-4.533598241296157,-4.557508896355122,-4.528506976689475,-4.512717227405595,-4.562695913122058,-4.561491843861952,-4.518785387629188,-4.48220396081358,-4.598471259192412,-4.540488778816992,-4.480448489258082,-4.595892051010166,-4.594514651908568,-4.639020856581502,-4.939067875785294,-5.770790952168628,-5.428098248432439,-4.497118355457888,-4.495676124329433,-4.489321367511813,-4.471150802157479,-4.53136998077439,-4.546809579533222,-4.531489402290782,-4.528511230843282,-4.507574166424903,-4.500459549576927,-4.483804344272718,-4.472694433740811,-4.472144687637201,-4.4506314805429,-4.471046765657942,-4.438973273822231,-4.410508356033564,-4.394553588286211,-4.367050622877542,-4.356573104820514,-4.308983204633019,-4.258923520333839,-4.460863050666415,-4.443954435263555,-4.367654476824037,-4.276723438279445,-4.204631511037911,-4.152985669280179,-3.9601480099586936,-3.6315144031209936,train
396,396,387.0,ALGT,2016-04-27,20160427_ALGT,-4.203343494616182,-4.195403354855435,-4.197425136040984,-4.179535283617385,-4.270787075502335,-4.263918934518477,-4.255271873519385,-4.272536829970936,-4.300397856536733,-4.310379275527428,-4.294397594076585,-4.28619311696546,-4.304604680782073,-4.277700987133224,-4.267093186044321,-4.252180166273661,-4.226950361816777,-4.204422996552629,-4.182785378323665,-4.183646704130276,-4.158318402750777,-4.109376419537906,-4.217699638175456,-4.277558990925419,-4.2485249868351005,-4.160830861940654,-4.054324885556192,-3.966000148382153,-4.114848759205864,-4.28363274462317,-3.859798139328755,-3.846976356672944,-3.834022973339173,-4.038080830717243,-4.067041483616126,-4.060887138565381,-4.046479258674998,-4.0363418743895805,-4.078865168217467,-4.055758080480331,-4.090745019536594,-4.087444689342608,-4.062178105874606,-4.041601055959247,-4.021222734782915,-3.9891922360137295,-3.961032596675392,-3.9240159269543007,-3.888774384083712,-3.882104775790857,-3.875312782112385,-4.0345457913882985,-4.292851040375911,-4.235818787681289,-4.186393967294584,-4.15273052166016,-4.041439902165108,-4.049076350677675,-3.87579421154528,-3.5452188990235616,train
397,397,388.0,AVY,2016-04-27,20160427_AVY,-4.734529401135156,-4.825483421378467,-4.810804769440325,-4.836663125118524,-4.833158716826209,-4.822662170416749,-4.820529347879215,-4.801387284987928,-4.802636405966876,-4.789590146167199,-4.781031592681228,-4.774130558343432,-4.747411676597343,-4.740621498359744,-4.71039955579589,-4.923932355828439,-4.9680778654496365,-5.074920625540778,-5.044627898624144,-5.066606214886123,-5.071195159128994,-5.030030331480698,-5.305380458665887,-5.243356690075569,-5.34296762783938,-5.308654637476214,-5.26871343805467,-5.239275260835115,-5.447176492411737,-8.660425425084735,-4.539291614626255,-4.5262850196665285,-4.508766333246397,-4.492851965505246,-4.474362296086512,-4.45505631741014,-4.4374909114963375,-4.44301547463821,-4.424461430634221,-4.406464829484044,-4.391598476932116,-4.379568042337854,-4.354755903740341,-4.352881789413425,-4.322569807538369,-4.362219976404234,-4.32778588802427,-4.329877806697324,-4.391561838255285,-4.400068790593934,-4.399537230896564,-4.357561785634384,-4.336465529958367,-4.358033413720053,-4.283489790807031,-4.229723267399034,-4.11844260784525,-4.149946253116396,-4.006935163876251,-4.329935557548586,train
398,398,389.0,BA,2016-04-27,20160427_BA,-4.436560411531711,-4.507521548264174,-4.52893490103157,-4.514718542691078,-4.495875197256478,-4.476606095903361,-4.513369525687578,-4.493256273331828,-4.473310743276689,-4.450124014306486,-4.430111812354717,-4.422806025163012,-4.412214930998191,-4.384868171277381,-4.357813374986504,-4.345198920545062,-4.314375695984826,-4.278751022014527,-4.250652732380734,-4.208567514439991,-4.213230523437494,-4.2654828705459416,-4.21652806802142,-4.173971681401192,-4.118414163540836,-4.164297361295807,-4.081620610784647,-3.998263750175248,-4.1283307530473685,-4.992580722665636,-4.38449194736169,-4.389503363065366,-4.372152805660164,-4.3624796035654025,-4.343681522526833,-4.499788082035893,-4.483039208650712,-4.464441260479419,-4.443350454434115,-4.5174048413047405,-4.493013042907085,-4.470670074408444,-4.469683504268455,-4.441105041424651,-4.411691886529807,-4.38437649327792,-4.462006290646288,-4.4602741761637645,-4.457807482411176,-4.499131788634927,-4.56382552515769,-4.573022878993887,-4.523003622426225,-4.747419064108833,-4.737517962461255,-4.755479450655885,-4.789117321741269,-4.970669207540213,-5.582271058094888,-7.473755094394069,train
399,399,390.0,CINF,2016-04-27,20160427_CINF,-4.669116338738469,-4.8118465769443,-4.79516208254741,-4.777455730716046,-4.77635926877977,-4.981817414471648,-4.979637283864935,-4.958370809164769,-4.936158434183544,-4.912945931853965,-4.899573239261218,-4.88702285201881,-4.945108678429462,-4.9168928753503485,-4.897313726785672,-5.013612041816215,-5.035329624876761,-5.184316521383479,-5.237106359292988,-5.3069289954667775,-5.4204302631421655,-5.369327067769435,-5.466657218136221,-5.587268623460549,-5.765354192109538,-5.70273438699983,-5.626940844837175,-5.52772527162636,-5.340193732699757,-5.994892335378956,-4.864277430880851,-4.857427459179689,-4.851160983658946,-4.844243327063745,-4.825429202266552,-4.809705690665795,-4.794204219110385,-4.773691399082272,-4.752247403420268,-4.735943385505318,-4.727674213752302,-4.7049769945275,-4.686736132152229,-4.74256276693659,-4.741850613287919,-4.721604074763766,-4.693169586344488,-4.741538408386431,-4.964536430787536,-4.922672567515447,-4.943181190792837,-5.028481044569191,-5.219321414151926,-5.302953886553807,-5.309862699119016,-5.219145361975928,-5.249034607962074,-5.472393912968003,-5.356963890580989,-5.60659680831359,train
400,400,391.0,DSPG,2016-04-27,20160427_DSPG,-4.235585836832333,-4.230623154141082,-4.247701751151272,-4.260356851328214,-4.242208519571827,-4.22406231926216,-4.245612578155189,-4.226981846957631,-4.206378748633073,-4.183962601549986,-4.163528970614513,-4.141741385521391,-4.129320987661785,-4.104870931270007,-4.089680920470139,-4.112389980322236,-4.078196302595718,-4.045921307040451,-4.080010108304181,-4.055761996018498,-4.07346890484742,-4.029132912563426,-4.6632396152884095,-4.602289385018956,-4.525442006500578,-4.547694991158534,-4.450620459066845,-4.582038591014906,-4.894378067587455,-4.625079037235734,-3.924762448147311,-3.929018422795972,-3.912304040014958,-3.913468311909296,-3.8946070199670215,-3.8791153537600858,-3.889719685798904,-3.868993166546882,-3.850886347859493,-3.879776917475794,-3.8575585270201183,-3.837743717357513,-3.811319464073703,-3.8060508597346905,-3.8951062488324566,-4.077645062998056,-4.045072288222587,-4.016290733897765,-3.9783622324239936,-3.967129985551977,-4.098215070597957,-4.061821608391082,-4.020089635621704,-3.953561447709736,-3.876677913088418,-3.785702056612712,-3.676342147936363,-3.6001860374308854,-3.3983908025203786,-3.13924074025876,train
